,total,data,border
0,0.11560756713151932,0.24293017387390137,0.1073954775929451
1,0.04257296770811081,0.07939960062503815,0.00428156228736043
2,0.02631889097392559,0.04872853681445122,0.0026755700819194317
3,0.02047383412718773,0.037815991789102554,0.0020134029909968376
4,0.01800662651658058,0.033069394528865814,0.0018617557361721992
5,0.016669606789946556,0.030720647424459457,0.0015186710515990853
6,0.016960568726062775,0.0311430711299181,0.0015822016866877675
7,0.016390997916460037,0.029912933707237244,0.0016459967009723186
8,0.013749605044722557,0.02526337280869484,0.0011267221998423338
9,0.015066360123455524,0.027383923530578613,0.001500278478488326
10,0.013231209479272366,0.024076761677861214,0.0012276927009224892
11,0.013042204082012177,0.0235899668186903,0.0013178145745769143
12,0.0145817706361413,0.026436246931552887,0.0013494963059201837
13,0.011521902866661549,0.020871078595519066,0.0010368420043960214
14,0.012001309543848038,0.021695178002119064,0.0010891740676015615
15,0.01252841018140316,0.022469017654657364,0.0012952466495335102
16,0.010565807111561298,0.0190451480448246,0.0009459858410991728
17,0.011328311637043953,0.020453481003642082,0.000940807512961328
18,0.011095156893134117,0.019941622391343117,0.000988250831142068
19,0.01082737185060978,0.01933387853205204,0.0010745808249339461
20,0.011683672666549683,0.020878149196505547,0.0011064071441069245
21,0.010827956721186638,0.01951233670115471,0.0008008992881514132
22,0.01123869325965643,0.01997300609946251,0.0011190080549567938
23,0.008366333320736885,0.014926298521459103,0.0007394367712549865
24,0.010648449882864952,0.01905129663646221,0.0008533936343155801
25,0.010730577632784843,0.01906934753060341,0.0009776068618521094
26,0.00928798969835043,0.016475483775138855,0.0008535866509191692
27,0.010399985127151012,0.018390638753771782,0.0009962004842236638
28,0.009601236321032047,0.017044292762875557,0.0008140159188769758
29,0.009258497506380081,0.01637888513505459,0.0008272507111541927
30,0.00965913012623787,0.017014846205711365,0.0009244865505024791
31,0.00998030323535204,0.01760147698223591,0.0009039008873514831
32,0.008835257962346077,0.015559154562652111,0.0008031514007598162
33,0.008009424433112144,0.014112532138824463,0.0006993213319219649
34,0.009948826394975185,0.01727890782058239,0.0011477101361379027
35,0.009048758074641228,0.015896659344434738,0.0008026380673982203
36,0.008627323433756828,0.015109865926206112,0.0007998146465979517
37,0.009062562137842178,0.015883538872003555,0.0008051184704527259
38,0.008007197640836239,0.01398562267422676,0.0007500765495933592
39,0.008145215921103954,0.014238917268812656,0.0007305065519176424
